63.5827,65.1759,68.3563,69.9434,71.5305,71.5305,73.1238,71.5305,71.5305,71.5305,69.9434,68.3563,66.7630,63.5827,63.5827,74.7109,87.4323,96.9673,104.9151,111.2758,116.0433,119.2237,119.2237,119.2237,116.0433,111.2758,106.5084,98.5605,90.6127,81.0716,69.9434,68.3563,79.4845,87.4323,95.3802,101.7409,106.5084,109.6887,109.6887,109.6887,106.5084,103.3280,96.9673,89.0194,81.0716,73.1238,63.5827,69.9434,73.1238,74.7109,74.7109,74.7109,71.5305,68.3563,63.5827,65.1759,69.9434,71.5305,73.1238,71.5305,69.9434,66.7630,63.5827,68.3563,69.9434,69.9434,69.9434,68.3563,65.1759,66.7630,74.7109,79.4845,84.2520,87.4323,87.4323,87.4323,85.8391,81.0716,76.3041,71.5305,63.5827,63.5827,66.7630,69.9434,69.9434,68.3563,66.7630,63.5827,68.3563,77.8912,85.8391,90.6127,96.9673,98.5605,100.1476,100.1476,96.9673,93.7869,89.0194,82.6587,74.7109,66.7630,63.5827,69.9434,74.7109,79.4845,81.0716,81.0716,79.4845,77.8912,73.1238,68.3563,65.1759,66.7630,68.3563,69.9434,69.9434,68.3563,65.1759,66.7630,71.5305,73.1238,74.7109,73.1238,71.5305,68.3563,63.5827,61.9956,66.7630,71.5305,74.7109,76.3041,76.3041,74.7109,71.5305,68.3563,71.5305,77.8912,84.2520,89.0194,92.1998,93.7869,93.7869,92.1998,89.0194,84.2520,77.8912,71.5305,68.3563,76.3041,84.2520,90.6127,95.3802,96.9673,96.9673,96.9673,95.3802,90.6127,85.8391,79.4845,73.1238,63.5827,63.5827,69.9434,74.7109,79.4845,84.2520,87.4323,90.6127,90.6127,90.6127,89.0194,87.4323,84.2520,79.4845,73.1238,66.7630,66.7630,71.5305,74.7109,77.8912,79.4845,77.8912,77.8912,74.7109,69.9434,65.1759,71.5305,82.6587,92.1998,101.7409,108.0955,114.4562,117.6366,120.8169,120.8169,119.2237,116.0433,112.8629,108.0955,101.7409,93.7869,85.8391,79.4845,71.5305,63.5827,66.7630,69.9434,74.7109,79.4845,81.0716,84.2520,85.8391,87.4323,85.8391,85.8391,84.2520,81.0716,77.8912,73.1238,68.3563,66.7630,74.7109,81.0716,89.0194,93.7869,100.1476,103.3280,106.5084,108.0955,108.0955,106.5084,104.9151,101.7409,96.9673,92.1998,85.8391,79.4845,71.5305,63.5827
66.7630,68.3563,69.9434,71.5305,73.1238,73.1238,73.1238,73.1238,73.1238,71.5305,69.9434,66.7630,65.1759,69.9434,81.0716,89.0194,96.9673,101.7409,104.9151,106.5084,106.5084,104.9151,101.7409,96.9673,90.6127,82.6587,74.7109,65.1759,71.5305,79.4845,87.4323,92.1998,95.3802,96.9673,96.9673,95.3802,92.1998,87.4323,82.6587,74.7109,66.7630,66.7630,66.7630,68.3563,66.7630,69.9434,73.1238,74.7109,74.7109,73.1238,71.5305,66.7630,71.5305,81.0716,89.0194,96.9673,103.3280,106.5084,108.0955,108.0955,106.5084,103.3280,98.5605,93.7869,85.8391,77.8912,68.3563,76.3041,87.4323,96.9673,103.3280,109.6887,114.4562,117.6366,117.6366,117.6366,114.4562,109.6887,103.3280,96.9673,87.4323,77.8912,68.3563,66.7630,74.7109,81.0716,85.8391,89.0194,90.6127,90.6127,89.0194,85.8391,81.0716,74.7109,68.3563,69.9434,81.0716,92.1998,101.7409,109.6887,116.0433,122.4040,125.5844,127.1715,125.5844,123.9911,119.2237,114.4562,106.5084,98.5605,89.0194,77.8912,66.7630,66.7630,69.9434,71.5305,71.5305,69.9434,68.3563,71.5305,76.3041,81.0716,82.6587,82.6587,81.0716,77.8912,74.7109,68.3563,69.9434,74.7109,77.8912,81.0716,81.0716,79.4845,77.8912,74.7109,69.9434,65.1759,74.7109,84.2520,90.6127,96.9673,101.7409,103.3280,103.3280,103.3280,100.1476,95.3802,90.6127,82.6587,76.3041,66.7630,68.3563,74.7109,79.4845,82.6587,84.2520,82.6587,81.0716,79.4845,74.7109,69.9434,68.3563,74.7109,79.4845,84.2520,87.4323,90.6127,92.1998,92.1998,90.6127,89.0194,85.8391,81.0716,76.3041,69.9434,71.5305,79.4845,85.8391,90.6127,95.3802,96.9673,96.9673,96.9673,95.3802,90.6127,85.8391,79.4845,73.1238,66.7630,79.4845,90.6127,98.5605,108.0955,112.8629,119.2237,122.4040,122.4040,122.4040,119.2237,116.0433,111.2758,106.5084,98.5605,92.1998,84.2520,76.3041,68.3563,69.9434,73.1238,77.8912,81.0716,84.2520,85.8391,87.4323,87.4323,87.4323,85.8391,82.6587,79.4845,76.3041,71.5305,69.9434,77.8912,85.8391,90.6127,96.9673,101.7409,104.9151,108.0955,108.0955,108.0955,106.5084,103.3280,100.1476,95.3802,90.6127,84.2520,76.3041,69.9434
66.7630,68.3563,69.9434,69.9434,71.5305,71.5305,69.9434,69.9434,68.3563,66.7630,65.1759,63.5827,68.3563,69.9434,71.5305,69.9434,68.3563,63.5827,68.3563,76.3041,82.6587,87.4323,90.6127,92.1998,92.1998,90.6127,87.4323,82.6587,76.3041,69.9434,66.7630,69.9434,69.9434,69.9434,68.3563,73.1238,79.4845,85.8391,89.0194,90.6127,92.1998,90.6127,89.0194,84.2520,79.4845,73.1238,65.1759,71.5305,79.4845,84.2520,89.0194,90.6127,90.6127,90.6127,87.4323,84.2520,79.4845,73.1238,65.1759,65.1759,71.5305,76.3041,79.4845,82.6587,81.0716,81.0716,77.8912,74.7109,68.3563,63.5827,63.5827,74.7109,85.8391,93.7869,101.7409,108.0955,112.8629,114.4562,114.4562,114.4562,111.2758,106.5084,100.1476,92.1998,84.2520,74.7109,63.5827,71.5305,77.8912,82.6587,85.8391,89.0194,89.0194,87.4323,85.8391,81.0716,76.3041,69.9434,66.7630,71.5305,76.3041,79.4845,81.0716,81.0716,79.4845,76.3041,73.1238,66.7630,68.3563,76.3041,82.6587,87.4323,90.6127,92.1998,92.1998,90.6127,87.4323,82.6587,77.8912,71.5305,63.5827,63.5827,65.1759,66.7630,66.7630,65.1759,65.1759,68.3563,71.5305,71.5305,69.9434,68.3563,65.1759,69.9434,79.4845,89.0194,96.9673,101.7409,106.5084,108.0955,109.6887,108.0955,104.9151,100.1476,95.3802,89.0194,79.4845,71.5305,68.3563,77.8912,87.4323,93.7869,98.5605,101.7409,104.9151,104.9151,103.3280,100.1476,95.3802,89.0194,82.6587,74.7109,65.1759,66.7630,73.1238,79.4845,84.2520,87.4323,90.6127,92.1998,93.7869,92.1998,90.6127,87.4323,84.2520,79.4845,73.1238,65.1759,63.5827,66.7630,69.9434,71.5305,69.9434,68.3563,65.1759,68.3563,79.4845,90.6127,100.1476,108.0955,114.4562,119.2237,122.4040,122.4040,122.4040,119.2237,116.0433,111.2758,104.9151,98.5605,92.1998,84.2520,76.3041,69.9434,68.3563,73.1238,77.8912,82.6587,87.4323,90.6127,93.7869,96.9673,96.9673,98.5605,96.9673,95.3802,93.7869,90.6127,87.4323,82.6587,76.3041,69.9434,69.9434,77.8912,84.2520,92.1998,96.9673,101.7409,104.9151,106.5084,108.0955,108.0955,106.5084,103.3280,100.1476,95.3802,89.0194,82.6587,76.3041,68.3563
60.4085,61.9956,63.5827,65.1759,66.7630,66.7630,68.3563,68.3563,69.9434,68.3563,68.3563,66.7630,65.1759,63.5827,61.9956,61.9956,73.1238,82.6587,90.6127,96.9673,101.7409,106.5084,106.5084,106.5084,104.9151,101.7409,96.9673,89.0194,81.0716,73.1238,63.5827,61.9956,68.3563,71.5305,74.7109,76.3041,76.3041,74.7109,73.1238,68.3563,63.5827,66.7630,73.1238,76.3041,79.4845,81.0716,81.0716,79.4845,76.3041,71.5305,66.7630,61.9956,65.1759,66.7630,66.7630,65.1759,63.5827,65.1759,69.9434,73.1238,74.7109,76.3041,74.7109,73.1238,69.9434,65.1759,61.9956,65.1759,65.1759,66.7630,65.1759,63.5827,60.4085,65.1759,69.9434,69.9434,71.5305,69.9434,68.3563,63.5827,60.4085,60.4085,60.4085,65.1759,68.3563,68.3563,68.3563,66.7630,63.5827,60.4085,63.5827,71.5305,77.8912,82.6587,87.4323,89.0194,89.0194,87.4323,84.2520,79.4845,74.7109,68.3563,60.4085,65.1759,71.5305,76.3041,79.4845,79.4845,79.4845,77.8912,74.7109,69.9434,65.1759,60.4085,63.5827,66.7630,68.3563,69.9434,71.5305,69.9434,68.3563,65.1759,63.5827,66.7630,71.5305,71.5305,71.5305,69.9434,68.3563,63.5827,61.9956,66.7630,69.9434,69.9434,71.5305,69.9434,68.3563,63.5827,60.4085,65.1759,68.3563,69.9434,69.9434,68.3563,66.7630,61.9956,63.5827,69.9434,74.7109,77.8912,79.4845,79.4845,77.8912,76.3041,71.5305,66.7630,60.4085,60.4085,66.7630,71.5305,77.8912,82.6587,87.4323,90.6127,92.1998,92.1998,92.1998,90.6127,87.4323,82.6587,77.8912,71.5305,65.1759,61.9956,68.3563,73.1238,76.3041,77.8912,79.4845,77.8912,76.3041,73.1238,68.3563,63.5827,66.7630,77.8912,87.4323,96.9673,104.9151,111.2758,116.0433,117.6366,119.2237,119.2237,116.0433,112.8629,108.0955,101.7409,95.3802,87.4323,79.4845,73.1238,65.1759,60.4085,65.1759,69.9434,74.7109,79.4845,82.6587,85.8391,87.4323,89.0194,89.0194,89.0194,87.4323,84.2520,81.0716,77.8912,73.1238,66.7630,60.4085,66.7630,74.7109,82.6587,87.4323,93.7869,98.5605,101.7409,103.3280,104.9151,104.9151,103.3280,100.1476,96.9673,92.1998,87.4323,81.0716,74.7109,66.7630,60.4085
60.4085,63.5827,65.1759,66.7630,68.3563,69.9434,69.9434,71.5305,69.9434,69.9434,69.9434,68.3563,66.7630,65.1759,61.9956,60.4085,68.3563,76.3041,81.0716,84.2520,85.8391,85.8391,84.2520,82.6587,77.8912,73.1238,65.1759,68.3563,79.4845,89.0194,96.9673,103.3280,108.0955,111.2758,111.2758,111.2758,108.0955,104.9151,98.5605,92.1998,82.6587,73.1238,63.5827,60.4085,71.5305,82.6587,93.7869,101.7409,108.0955,114.4562,117.6366,119.2237,117.6366,116.0433,111.2758,106.5084,100.1476,90.6127,82.6587,71.5305,61.9956,63.5827,66.7630,68.3563,68.3563,68.3563,66.7630,61.9956,58.8152,63.5827,65.1759,66.7630,65.1759,63.5827,60.4085,60.4085,61.9956,61.9956,61.9956,60.4085,66.7630,74.7109,82.6587,87.4323,92.1998,95.3802,95.3802,95.3802,92.1998,89.0194,84.2520,77.8912,69.9434,60.4085,60.4085,65.1759,66.7630,66.7630,65.1759,63.5827,60.4085,69.9434,79.4845,87.4323,92.1998,96.9673,100.1476,100.1476,100.1476,96.9673,93.7869,89.0194,81.0716,74.7109,65.1759,68.3563,79.4845,89.0194,96.9673,103.3280,108.0955,111.2758,112.8629,111.2758,109.6887,104.9151,100.1476,93.7869,85.8391,76.3041,66.7630,60.4085,65.1759,66.7630,69.9434,69.9434,69.9434,68.3563,65.1759,61.9956,58.8152,60.4085,61.9956,60.4085,65.1759,71.5305,77.8912,81.0716,84.2520,84.2520,84.2520,82.6587,77.8912,74.7109,66.7630,60.4085,66.7630,74.7109,79.4845,84.2520,85.8391,85.8391,85.8391,82.6587,79.4845,74.7109,68.3563,60.4085,61.9956,68.3563,74.7109,79.4845,84.2520,87.4323,90.6127,92.1998,92.1998,90.6127,89.0194,85.8391,81.0716,76.3041,69.9434,61.9956,71.5305,82.6587,92.1998,100.1476,108.0955,112.8629,117.6366,119.2237,119.2237,117.6366,114.4562,109.6887,104.9151,98.5605,92.1998,84.2520,76.3041,68.3563,60.4085,63.5827,69.9434,74.7109,79.4845,82.6587,85.8391,89.0194,90.6127,90.6127,90.6127,89.0194,87.4323,84.2520,81.0716,76.3041,69.9434,63.5827,65.1759,73.1238,79.4845,87.4323,92.1998,98.5605,101.7409,104.9151,106.5084,106.5084,106.5084,103.3280,101.7409,96.9673,92.1998,85.8391,79.4845,73.1238,65.1759,58.8152
60.4085,61.9956,63.5827,65.1759,68.3563,68.3563,69.9434,71.5305,71.5305,71.5305,71.5305,69.9434,68.3563,66.7630,65.1759,61.9956,68.3563,76.3041,84.2520,90.6127,95.3802,96.9673,98.5605,96.9673,95.3802,90.6127,85.8391,79.4845,71.5305,61.9956,60.4085,66.7630,71.5305,73.1238,74.7109,73.1238,71.5305,68.3563,65.1759,58.8152,63.5827,73.1238,81.0716,87.4323,93.7869,96.9673,96.9673,98.5605,95.3802,93.7869,89.0194,82.6587,76.3041,66.7630,58.8152,61.9956,68.3563,73.1238,76.3041,77.8912,77.8912,76.3041,74.7109,69.9434,65.1759,58.8152,61.9956,63.5827,61.9956,61.9956,58.8152,60.4085,60.4085,58.8152,65.1759,73.1238,77.8912,82.6587,85.8391,87.4323,85.8391,84.2520,81.0716,76.3041,69.9434,63.5827,66.7630,74.7109,81.0716,85.8391,87.4323,89.0194,89.0194,87.4323,84.2520,79.4845,74.7109,68.3563,65.1759,73.1238,77.8912,82.6587,85.8391,87.4323,85.8391,84.2520,81.0716,76.3041,69.9434,63.5827,69.9434,81.0716,92.1998,100.1476,108.0955,114.4562,117.6366,119.2237,119.2237,117.6366,114.4562,109.6887,103.3280,95.3802,85.8391,76.3041,65.1759,58.8152,63.5827,65.1759,68.3563,68.3563,68.3563,68.3563,65.1759,61.9956,58.8152,60.4085,61.9956,61.9956,61.9956,60.4085,58.8152,66.7630,73.1238,77.8912,79.4845,81.0716,81.0716,79.4845,76.3041,73.1238,66.7630,60.4085,60.4085,65.1759,71.5305,76.3041,81.0716,85.8391,87.4323,89.0194,90.6127,89.0194,87.4323,84.2520,79.4845,74.7109,68.3563,61.9956,63.5827,71.5305,77.8912,82.6587,85.8391,87.4323,87.4323,85.8391,84.2520,79.4845,74.7109,69.9434,61.9956,68.3563,79.4845,89.0194,98.5605,106.5084,111.2758,116.0433,119.2237,119.2237,119.2237,116.0433,112.8629,106.5084,101.7409,93.7869,85.8391,79.4845,71.5305,63.5827,60.4085,66.7630,71.5305,76.3041,81.0716,84.2520,87.4323,90.6127,90.6127,92.1998,90.6127,89.0194,85.8391,84.2520,79.4845,74.7109,68.3563,63.5827,63.5827,71.5305,79.4845,85.8391,92.1998,98.5605,103.3280,106.5084,108.0955,109.6887,109.6887,108.0955,104.9151,101.7409,96.9673,92.1998,85.8391,79.4845,73.1238,65.1759
61.9956,63.5827,65.1759,68.3563,69.9434,69.9434,71.5305,71.5305,71.5305,69.9434,69.9434,68.3563,66.7630,65.1759,61.9956,69.9434,79.4845,87.4323,92.1998,96.9673,98.5605,100.1476,98.5605,96.9673,92.1998,85.8391,79.4845,71.5305,63.5827,65.1759,68.3563,69.9434,69.9434,69.9434,66.7630,63.5827,61.9956,74.7109,85.8391,95.3802,103.3280,111.2758,116.0433,119.2237,119.2237,119.2237,117.6366,112.8629,108.0955,100.1476,92.1998,82.6587,71.5305,61.9956,68.3563,76.3041,82.6587,85.8391,90.6127,90.6127,90.6127,89.0194,85.8391,81.0716,74.7109,68.3563,60.4085,68.3563,77.8912,84.2520,90.6127,95.3802,98.5605,98.5605,98.5605,95.3802,92.1998,87.4323,81.0716,73.1238,65.1759,61.9956,65.1759,68.3563,68.3563,68.3563,65.1759,61.9956,68.3563,77.8912,85.8391,92.1998,96.9673,100.1476,101.7409,100.1476,98.5605,95.3802,90.6127,84.2520,76.3041,68.3563,61.9956,61.9956,61.9956,65.1759,73.1238,81.0716,85.8391,90.6127,92.1998,93.7869,92.1998,90.6127,85.8391,81.0716,74.7109,66.7630,63.5827,66.7630,69.9434,71.5305,73.1238,71.5305,69.9434,68.3563,65.1759,65.1759,73.1238,77.8912,82.6587,84.2520,85.8391,84.2520,82.6587,79.4845,73.1238,68.3563,66.7630,74.7109,81.0716,84.2520,87.4323,89.0194,89.0194,87.4323,84.2520,79.4845,74.7109,68.3563,61.9956,63.5827,63.5827,63.5827,61.9956,63.5827,69.9434,74.7109,79.4845,85.8391,89.0194,92.1998,93.7869,95.3802,93.7869,92.1998,89.0194,85.8391,81.0716,74.7109,66.7630,60.4085,63.5827,69.9434,76.3041,79.4845,82.6587,82.6587,82.6587,81.0716,77.8912,73.1238,68.3563,61.9956,69.9434,82.6587,92.1998,100.1476,108.0955,114.4562,117.6366,120.8169,120.8169,119.2237,116.0433,112.8629,108.0955,101.7409,93.7869,87.4323,79.4845,71.5305,63.5827,63.5827,66.7630,71.5305,74.7109,76.3041,79.4845,79.4845,79.4845,77.8912,76.3041,73.1238,69.9434,66.7630,63.5827,74.7109,82.6587,92.1998,100.1476,106.5084,111.2758,116.0433,119.2237,120.8169,122.4040,120.8169,119.2237,117.6366,114.4562,109.6887,104.9151,100.1476,93.7869,89.0194,82.6587,74.7109,68.3563,61.9956
60.4085,61.9956,63.5827,65.1759,66.7630,68.3563,69.9434,69.9434,69.9434,69.9434,69.9434,68.3563,68.3563,65.1759,63.5827,66.7630,74.7109,82.6587,89.0194,95.3802,98.5605,98.5605,98.5605,96.9673,93.7869,89.0194,82.6587,74.7109,65.1759,61.9956,66.7630,73.1238,74.7109,76.3041,76.3041,74.7109,71.5305,68.3563,61.9956,61.9956,66.7630,69.9434,69.9434,69.9434,68.3563,65.1759,61.9956,61.9956,60.4085,66.7630,73.1238,79.4845,84.2520,87.4323,89.0194,87.4323,87.4323,82.6587,77.8912,73.1238,65.1759,61.9956,65.1759,66.7630,66.7630,65.1759,63.5827,60.4085,63.5827,66.7630,68.3563,68.3563,68.3563,65.1759,61.9956,61.9956,61.9956,69.9434,79.4845,85.8391,90.6127,95.3802,96.9673,96.9673,95.3802,92.1998,87.4323,82.6587,76.3041,68.3563,65.1759,68.3563,69.9434,68.3563,68.3563,65.1759,60.4085,69.9434,79.4845,89.0194,95.3802,101.7409,104.9151,106.5084,108.0955,106.5084,103.3280,98.5605,92.1998,85.8391,76.3041,66.7630,63.5827,68.3563,74.7109,76.3041,77.8912,79.4845,77.8912,74.7109,71.5305,65.1759,63.5827,66.7630,68.3563,69.9434,69.9434,68.3563,66.7630,63.5827,61.9956,63.5827,63.5827,61.9956,61.9956,66.7630,69.9434,71.5305,71.5305,69.9434,68.3563,65.1759,63.5827,68.3563,69.9434,71.5305,71.5305,69.9434,68.3563,65.1759,65.1759,71.5305,77.8912,81.0716,82.6587,82.6587,81.0716,77.8912,74.7109,69.9434,63.5827,65.1759,71.5305,76.3041,81.0716,85.8391,89.0194,90.6127,92.1998,90.6127,89.0194,85.8391,82.6587,76.3041,71.5305,63.5827,63.5827,69.9434,73.1238,77.8912,79.4845,79.4845,79.4845,76.3041,73.1238,68.3563,63.5827,60.4085,74.7109,85.8391,96.9673,106.5084,114.4562,120.8169,125.5844,128.7648,130.3519,128.7648,125.5844,120.8169,116.0433,109.6887,101.7409,92.1998,84.2520,74.7109,66.7630,60.4085,65.1759,68.3563,73.1238,76.3041,77.8912,79.4845,79.4845,79.4845,77.8912,76.3041,73.1238,68.3563,65.1759,63.5827,71.5305,77.8912,85.8391,90.6127,95.3802,100.1476,101.7409,103.3280,103.3280,101.7409,98.5605,95.3802,92.1998,87.4323,81.0716,74.7109,66.7630,60.4085
63.5827,65.1759,68.3563,68.3563,69.9434,71.5305,71.5305,69.9434,69.9434,68.3563,66.7630,65.1759,63.5827,66.7630,76.3041,84.2520,90.6127,95.3802,96.9673,98.5605,96.9673,95.3802,90.6127,85.8391,79.4845,71.5305,63.5827,63.5827,71.5305,77.8912,82.6587,85.8391,87.4323,87.4323,84.2520,81.0716,76.3041,71.5305,65.1759,68.3563,74.7109,77.8912,81.0716,81.0716,81.0716,77.8912,74.7109,69.9434,66.7630,73.1238,77.8912,79.4845,81.0716,81.0716,79.4845,76.3041,73.1238,66.7630,68.3563,76.3041,81.0716,84.2520,85.8391,85.8391,84.2520,82.6587,77.8912,73.1238,66.7630,65.1759,73.1238,79.4845,84.2520,87.4323,89.0194,90.6127,87.4323,85.8391,81.0716,76.3041,68.3563,66.7630,73.1238,79.4845,84.2520,87.4323,87.4323,89.0194,85.8391,82.6587,77.8912,71.5305,65.1759,63.5827,69.9434,74.7109,76.3041,77.8912,77.8912,76.3041,73.1238,68.3563,63.5827,66.7630,68.3563,68.3563,68.3563,66.7630,63.5827,69.9434,79.4845,87.4323,93.7869,98.5605,101.7409,103.3280,101.7409,100.1476,96.9673,92.1998,85.8391,77.8912,69.9434,65.1759,68.3563,68.3563,69.9434,69.9434,68.3563,65.1759,63.5827,63.5827,69.9434,74.7109,79.4845,81.0716,82.6587,81.0716,79.4845,74.7109,69.9434,63.5827,66.7630,73.1238,77.8912,81.0716,82.6587,82.6587,81.0716,77.8912,74.7109,68.3563,65.1759,68.3563,69.9434,69.9434,68.3563,65.1759,68.3563,73.1238,77.8912,81.0716,82.6587,84.2520,84.2520,82.6587,81.0716,76.3041,73.1238,66.7630,63.5827,73.1238,82.6587,89.0194,95.3802,100.1476,103.3280,104.9151,104.9151,103.3280,100.1476,95.3802,89.0194,82.6587,74.7109,65.1759,68.3563,79.4845,89.0194,98.5605,106.5084,111.2758,116.0433,119.2237,119.2237,119.2237,116.0433,112.8629,106.5084,101.7409,95.3802,87.4323,79.4845,71.5305,63.5827,66.7630,73.1238,76.3041,81.0716,84.2520,87.4323,89.0194,89.0194,89.0194,87.4323,85.8391,82.6587,79.4845,74.7109,69.9434,63.5827,73.1238,81.0716,87.4323,93.7869,100.1476,104.9151,108.0955,109.6887,111.2758,109.6887,108.0955,104.9151,101.7409,96.9673,92.1998,84.2520,77.8912,69.9434,63.5827
60.4085,61.9956,65.1759,66.7630,68.3563,69.9434,71.5305,73.1238,73.1238,73.1238,73.1238,73.1238,71.5305,69.9434,68.3563,65.1759,63.5827,60.4085,60.4085,61.9956,60.4085,60.4085,60.4085,66.7630,73.1238,76.3041,77.8912,79.4845,77.8912,76.3041,73.1238,68.3563,61.9956,66.7630,69.9434,73.1238,74.7109,74.7109,73.1238,69.9434,65.1759,60.4085,63.5827,69.9434,73.1238,76.3041,76.3041,76.3041,74.7109,71.5305,66.7630,61.9956,65.1759,66.7630,68.3563,66.7630,65.1759,61.9956,61.9956,65.1759,68.3563,68.3563,68.3563,65.1759,63.5827,60.4085,61.9956,66.7630,71.5305,74.7109,77.8912,77.8912,77.8912,74.7109,71.5305,66.7630,66.7630,79.4845,90.6127,101.7409,111.2758,117.6366,123.9911,127.1715,128.7648,128.7648,125.5844,122.4040,117.6366,109.6887,101.7409,92.1998,81.0716,71.5305,66.7630,76.3041,82.6587,89.0194,93.7869,96.9673,96.9673,96.9673,95.3802,90.6127,85.8391,79.4845,71.5305,63.5827,61.9956,68.3563,73.1238,77.8912,79.4845,81.0716,79.4845,77.8912,74.7109,68.3563,63.5827,60.4085,63.5827,66.7630,68.3563,69.9434,68.3563,68.3563,65.1759,61.9956,61.9956,69.9434,77.8912,84.2520,89.0194,92.1998,92.1998,92.1998,90.6127,87.4323,82.6587,76.3041,69.9434,61.9956,61.9956,69.9434,77.8912,84.2520,89.0194,92.1998,92.1998,92.1998,90.6127,87.4323,84.2520,77.8912,71.5305,63.5827,63.5827,65.1759,65.1759,65.1759,61.9956,66.7630,73.1238,77.8912,82.6587,87.4323,89.0194,90.6127,90.6127,90.6127,87.4323,84.2520,79.4845,74.7109,68.3563,60.4085,65.1759,69.9434,73.1238,76.3041,76.3041,76.3041,74.7109,73.1238,68.3563,63.5827,69.9434,81.0716,90.6127,98.5605,106.5084,111.2758,116.0433,119.2237,119.2237,117.6366,114.4562,109.6887,104.9151,98.5605,92.1998,84.2520,76.3041,68.3563,61.9956,66.7630,71.5305,76.3041,81.0716,84.2520,87.4323,89.0194,90.6127,89.0194,89.0194,87.4323,84.2520,81.0716,76.3041,71.5305,65.1759,63.5827,73.1238,81.0716,87.4323,93.7869,98.5605,103.3280,106.5084,108.0955,108.0955,108.0955,104.9151,101.7409,98.5605,93.7869,87.4323,81.0716,74.7109,66.7630
