23.8374,-103.5925
  0,-231.1147
15.8711,-239.081
7.9355,-262.9798
  0,-278.9432
31.7729,-23.8989
31.7729,502.0915
7.9355,549.92
15.8711,231.1147
7.9355,-71.7274
7.9355,-215.1821
7.9355,-231.1147
7.9355,-223.1484
15.8711,-159.3873
7.9355,-95.6262
15.8711,31.8652
23.8374,103.5925
7.9355,-7.9663
31.7729,207.2158
7.9355,247.0472
  0,31.8652
31.7729,-103.5925
7.9355,-31.8652
  0,-135.4577
23.8374,-223.1484
  0,-255.0135
31.7729,55.764
39.7392,597.7178
  0,510.0578
15.8711,167.3536
15.8711,-95.6262
7.9355,-215.1821
15.8711,-207.2158
7.9355,-183.2862
7.9355,-135.4577
7.9355,-71.7274
23.8374,71.7274
15.8711,71.7274
7.9355,31.8652
31.7729,239.081
  0,239.081
15.8711,111.5588
15.8711,-55.764
  0,-111.5588
15.8711,-143.4547
7.9355,-183.2862
7.9355,-127.4914
31.7729,183.2862
23.8374,669.4451
7.9355,494.1252
15.8711,127.4914
7.9355,-87.6599
7.9355,-159.3873
7.9355,-167.3536
7.9355,-127.4914
15.8711,-79.6937
7.9355,-15.9326
23.8374,127.4914
7.9355,55.764
15.8711,79.6937
31.7729,270.9461
-7.9355,207.2158
15.8711,23.8989
15.8711,-71.7274
  0,-55.764
7.9355,-231.1147
15.8711,-239.081
7.9355,-127.4914
39.7392,239.081
23.8374,613.6811
  0,398.4683
15.8711,55.764
7.9355,-151.421
7.9355,-215.1821
7.9355,-223.1484
7.9355,-167.3536
15.8711,-127.4914
7.9355,-31.8652
23.8374,111.5588
  0,  0
23.8374,111.5588
31.7729,278.9432
  0,199.2188
15.8711,31.8652
7.9355,-159.3873
7.9355,-191.2525
15.8711,-223.1484
  0,-247.0472
15.8711,-87.6599
39.7392,326.7409
15.8711,605.6841
7.9355,358.6368
15.8711,15.9326
7.9355,-167.3536
7.9355,-207.2158
7.9355,-207.2158
15.8711,-151.421
15.8711,-103.5925
15.8711,  0
23.8374,127.4914
7.9355,-15.9326
23.8374,151.421
15.8711,270.9461
  0,119.5251
15.8711,-95.6262
  0,-247.0472
7.9355,-262.9798
7.9355,-286.9094
7.9355,-302.842
23.8374,-87.6599
39.7392,390.502
7.9355,549.92
7.9355,278.9432
15.8711,-47.7977
  0,-231.1147
7.9355,-247.0472
15.8711,-255.0135
7.9355,-191.2525
15.8711,-135.4577
15.8711,-7.9663
23.8374,95.6262
7.9355,-31.8652
31.7729,175.3199
7.9355,255.0135
  0,103.5925
15.8711,-95.6262
  0,-231.1147
7.9355,-247.0472
15.8711,-270.9461
  0,-270.9461
23.8374,-31.8652
31.7729,502.0915
7.9355,541.923
15.8711,223.1484
15.8711,-71.7274
7.9355,-223.1484
15.8711,-239.081
7.9355,-223.1484
7.9355,-167.3536
7.9355,-111.5588
15.8711,31.8652
15.8711,87.6599
7.9355,-7.9663
31.7729,215.1821
  0,231.1147
  0,-7.9663
31.7729,-159.3873
  0,-79.6937
  0,-191.2525
15.8711,-262.9798
  0,-294.8757
31.7729,23.8989
39.7392,573.8189
  0,494.1252
15.8711,151.421
7.9355,-119.5251
  0,-247.0472
15.8711,-239.081
7.9355,-223.1484
7.9355,-167.3536
15.8711,-103.5925
23.8374,47.7977
15.8711,55.764
15.8711,15.9326
31.7729,223.1484
  0,215.1821
15.8711,71.7274
7.9355,-95.6262
7.9355,-159.3873
15.8711,-191.2525
7.9355,-215.1821
7.9355,-159.3873
31.7729,159.3873
23.8374,645.5463
7.9355,478.1927
15.8711,111.5588
15.8711,-103.5925
7.9355,-191.2525
7.9355,-191.2525
7.9355,-151.421
15.8711,-103.5925
7.9355,-31.8652
23.8374,111.5588
7.9355,47.7977
15.8711,71.7274
31.7729,270.9461
-7.9355,207.2158
15.8711,15.9326
15.8711,-79.6937
  0,-55.764
15.8711,-223.1484
15.8711,-231.1147
7.9355,-119.5251
39.7392,247.0472
23.8374,629.6137
  0,414.4316
15.8711,63.7303
7.9355,-151.421
7.9355,-215.1821
7.9355,-207.2158
7.9355,-159.3873
15.8711,-111.5588
15.8711,-23.8989
23.8374,135.4577
7.9355,7.9663
23.8374,119.5251
23.8374,278.9432
  0,199.2188
23.8374,39.8314
7.9355,-135.4577
  0,-167.3536
15.8711,-199.2188
7.9355,-239.081
23.8374,-71.7274
39.7392,334.7072
15.8711,605.6841
7.9355,366.6031
15.8711,23.8989
7.9355,-151.421
7.9355,-199.2188
7.9355,-199.2188
15.8711,-135.4577
15.8711,-95.6262
15.8711,15.9326
23.8374,135.4577
7.9355,-7.9663
23.8374,151.421
15.8711,270.9461
  0,135.4577
15.8711,-71.7274
  0,-231.1147
7.9355,-239.081
7.9355,-270.9461
7.9355,-286.9094
23.8374,-79.6937
31.7729,398.4683
7.9355,565.8526
7.9355,286.9094
15.8711,-39.8314
  0,-215.1821
15.8711,-231.1147
7.9355,-231.1147
15.8711,-175.3199
15.8711,-111.5588
15.8711,  0
23.8374,111.5588
7.9355,-23.8989
31.7729,175.3199
15.8711,255.0135
174.8893,-23.8989
476.9931,-454.263
469.0576,-262.9798
484.9594,39.8314
508.7968,-31.8652
469.0576,-262.9798
500.8612,-95.6262
500.8612,470.1956
469.0576,494.1252
492.8949,175.3199
484.9594,-111.5588
484.9594,-255.0135
492.8949,-247.0472
484.9594,-239.081
492.8949,-191.2525
492.8949,-127.4914
484.9594,7.9663
476.9931,87.6599
469.0576,-47.7977
516.7323,143.4547
484.9594,207.2158
476.9931,39.8314
500.8612,-111.5588
484.9594,-47.7977
476.9931,-159.3873
492.8949,-239.081
476.9931,-262.9798
492.8949,47.7977
492.8949,589.7515
476.9931,494.1252
484.9594,127.4914
492.8949,-127.4914
484.9594,-239.081
492.8949,-223.1484
484.9594,-207.2158
484.9594,-159.3873
484.9594,-95.6262
484.9594,63.7303
469.0576,55.764
476.9931,-15.9326
508.7968,167.3536
484.9594,207.2158
492.8949,103.5925
500.8612,-79.6937
484.9594,-159.3873
492.8949,-199.2188
492.8949,-223.1484
484.9594,-159.3873
500.8612,151.421
484.9594,653.5125
484.9594,438.3305
492.8949,71.7274
484.9594,-127.4914
492.8949,-215.1821
484.9594,-215.1821
484.9594,-175.3199
492.8949,-135.4577
484.9594,-55.764
492.8949,95.6262
484.9594,15.9326
484.9594,23.8989
492.8949,247.0472
476.9931,159.3873
492.8949,-39.8314
484.9594,-119.5251
484.9594,-95.6262
484.9594,-294.8757
484.9594,-278.9432
484.9594,-167.3536
492.8949,207.2158
476.9931,597.7178
484.9594,350.6705
492.8949,  0
484.9594,-199.2188
484.9594,-262.9798
492.8949,-278.9432
484.9594,-223.1484
492.8949,-167.3536
484.9594,-71.7274
492.8949,63.7303
476.9931,-39.8314
492.8949,71.7274
484.9594,247.0472
484.9594,143.4547
492.8949,-23.8989
476.9931,-207.2158
484.9594,-223.1484
492.8949,-255.0135
476.9931,-294.8757
492.8949,-119.5251
492.8949,310.8083
476.9931,589.7515
492.8949,302.842
484.9594,-31.8652
476.9931,-207.2158
492.8949,-247.0472
476.9931,-262.9798
484.9594,-199.2188
484.9594,-143.4547
484.9594,-47.7977
492.8949,111.5588
476.9931,-55.764
492.8949,103.5925
484.9594,247.0472
476.9931,63.7303
492.8949,-151.421
484.9594,-294.8757
484.9594,-310.8083
492.8949,-334.7072
476.9931,-358.6368
492.8949,-127.4914
492.8949,374.5694
476.9931,533.9567
492.8949,223.1484
484.9594,-87.6599
476.9931,-286.9094
492.8949,-302.842
484.9594,-318.7746
484.9594,-239.081
492.8949,-183.2862
484.9594,-63.7303
492.8949,71.7274
476.9931,-79.6937
492.8949,143.4547
484.9594,215.1821
484.9594,79.6937
484.9594,-31.8652
476.9931,-111.5588
484.9594,-119.5251
484.9594,-151.421
476.9931,-183.2862
492.8949,55.764
476.9931,573.8189
476.9931,573.8189
484.9594,223.1484
484.9594,-55.764
484.9594,-175.3199
484.9594,-159.3873
476.9931,-159.3873
484.9594,-103.5925
476.9931,-55.764
484.9594,63.7303
484.9594,119.5251
476.9931,-15.9326
492.8949,199.2188
476.9931,231.1147
476.9931,-15.9326
500.8612,-151.421
476.9931,-55.764
484.9594,-199.2188
484.9594,-270.9461
476.9931,-294.8757
492.8949,31.8652
484.9594,589.7515
476.9931,462.2293
492.8949,111.5588
476.9931,-135.4577
484.9594,-262.9798
484.9594,-262.9798
484.9594,-239.081
484.9594,-191.2525
476.9931,-119.5251
484.9594,31.8652
484.9594,39.8314
484.9594,-23.8989
492.8949,207.2158
469.0576,175.3199
492.8949,-7.9663
484.9594,-191.2525
476.9931,-262.9798
484.9594,-294.8757
484.9594,-310.8083
476.9931,-239.081
500.8612,87.6599
476.9931,605.6841
484.9594,406.4345
492.8949,39.8314
476.9931,-175.3199
492.8949,-278.9432
484.9594,-286.9094
484.9594,-255.0135
484.9594,-191.2525
476.9931,-103.5925
484.9594,39.8314
476.9931,-7.9663
484.9594,15.9326
484.9594,223.1484
476.9931,127.4914
492.8949,-79.6937
484.9594,-175.3199
476.9931,-143.4547
492.8949,-326.7409
484.9594,-318.7746
484.9594,-207.2158
492.8949,175.3199
476.9931,581.7852
476.9931,334.7072
484.9594,-15.9326
476.9931,-215.1821
484.9594,-302.842
484.9594,-310.8083
476.9931,-247.0472
484.9594,-199.2188
484.9594,-111.5588
484.9594,63.7303
476.9931,-55.764
484.9594,55.764
492.8949,239.081
476.9931,87.6599
484.9594,-119.5251
476.9931,-294.8757
484.9594,-318.7746
484.9594,-342.7042
476.9931,-366.6031
492.8949,-191.2525
492.8949,255.0135
476.9931,549.92
484.9594,278.9432
476.9931,-55.764
476.9931,-247.0472
492.8949,-310.8083
484.9594,-326.7409
484.9594,-255.0135
492.8949,-199.2188
484.9594,-79.6937
492.8949,55.764
476.9931,-79.6937
492.8949,103.5925
484.9594,215.1821
476.9931,23.8989
492.8949,-191.2525
476.9931,-342.7042
484.9594,-350.6705
484.9594,-374.5694
476.9931,-390.502
492.8949,-159.3873
492.8949,350.6705
476.9931,518.0241
484.9594,215.1821
484.9594,-103.5925
484.9594,-294.8757
484.9594,-326.7409
476.9931,-334.7072
484.9594,-262.9798
484.9594,-207.2158
484.9594,-71.7274
484.9594,47.7977
484.9594,-79.6937
492.8949,135.4577
476.9931,191.2525
484.9594,  0
492.8949,-207.2158
476.9931,-334.7072
492.8949,-350.6705
484.9594,-366.6031
476.9931,-366.6031
492.8949,-95.6262
484.9594,454.263
476.9931,494.1252
484.9594,159.3873
476.9931,-135.4577
484.9594,-302.842
484.9594,-326.7409
484.9594,-318.7746
484.9594,-247.0472
476.9931,-191.2525
484.9594,-47.7977
484.9594,39.8314
476.9931,-63.7303
492.8949,175.3199
476.9931,183.2862
476.9931,-71.7274
492.8949,-191.2525
476.9931,-103.5925
484.9594,-239.081
492.8949,-310.8083
469.0576,-334.7072
492.8949,-7.9663
484.9594,557.8863
476.9931,446.2968
492.8949,103.5925
476.9931,-159.3873
484.9594,-278.9432
484.9594,-294.8757
476.9931,-278.9432
492.8949,-215.1821
476.9931,-143.4547
484.9594,7.9663
484.9594,23.8989
476.9931,-39.8314
484.9594,199.2188
476.9931,167.3536
484.9594,15.9326
484.9594,-159.3873
476.9931,-207.2158
484.9594,-247.0472
484.9594,-270.9461
484.9594,-199.2188
492.8949,111.5588
476.9931,629.6137
484.9594,422.3979
484.9594,55.764
469.0576,-143.4547
492.8949,-239.081
476.9931,-239.081
484.9594,-199.2188
484.9594,-151.421
476.9931,-71.7274
492.8949,71.7274
476.9931,7.9663
484.9594,23.8989
492.8949,239.081
469.0576,159.3873
492.8949,-39.8314
476.9931,-127.4914
476.9931,-103.5925
492.8949,-286.9094
476.9931,-278.9432
476.9931,-167.3536
500.8612,207.2158
476.9931,597.7178
484.9594,350.6705
484.9594,7.9663
476.9931,-191.2525
492.8949,-255.0135
476.9931,-270.9461
476.9931,-207.2158
492.8949,-159.3873
476.9931,-63.7303
484.9594,79.6937
469.0576,-31.8652
484.9594,79.6937
484.9594,247.0472
484.9594,135.4577
484.9594,-39.8314
476.9931,-223.1484
484.9594,-239.081
484.9594,-278.9432
476.9931,-302.842
492.8949,-135.4577
492.8949,294.8757
469.0576,589.7515
484.9594,302.842
484.9594,-31.8652
476.9931,-207.2158
484.9594,-255.0135
476.9931,-255.0135
484.9594,-191.2525
484.9594,-143.4547
484.9594,-31.8652
484.9594,95.6262
476.9931,-55.764
492.8949,119.5251
484.9594,239.081
476.9931,71.7274
492.8949,-135.4577
476.9931,-294.8757
484.9594,-294.8757
484.9594,-326.7409
476.9931,-342.7042
492.8949,-119.5251
484.9594,374.5694
476.9931,541.923
484.9594,231.1147
476.9931,-79.6937
476.9931,-262.9798
484.9594,-278.9432
476.9931,-294.8757
484.9594,-215.1821
476.9931,-159.3873
484.9594,-39.8314
484.9594,79.6937
476.9931,-71.7274
492.8949,143.4547
469.0576,215.1821
484.9594,31.8652
484.9594,-159.3873
476.9931,-278.9432
484.9594,-302.842
484.9594,-318.7746
476.9931,-318.7746
492.8949,-63.7303
484.9594,486.159
476.9931,510.0578
484.9594,167.3536
476.9931,-111.5588
476.9931,-278.9432
484.9594,-278.9432
476.9931,-270.9461
484.9594,-207.2158
476.9931,-151.421
484.9594,  0
484.9594,63.7303
476.9931,-55.764
484.9594,183.2862
469.0576,191.2525
484.9594,-71.7274
484.9594,-223.1484
476.9931,-119.5251
484.9594,-247.0472
484.9594,-318.7746
476.9931,-334.7072
492.8949,-15.9326
484.9594,557.8863
476.9931,454.263
484.9594,103.5925
476.9931,-151.421
484.9594,-286.9094
484.9594,-294.8757
476.9931,-270.9461
484.9594,-207.2158
484.9594,-135.4577
484.9594,15.9326
476.9931,31.8652
476.9931,-31.8652
492.8949,207.2158
469.0576,175.3199
484.9594,23.8989
484.9594,-119.5251
484.9594,-151.421
484.9594,-175.3199
484.9594,-215.1821
484.9594,-151.421
492.8949,151.421
476.9931,661.4788
476.9931,446.2968
484.9594,79.6937
476.9931,-119.5251
484.9594,-199.2188
476.9931,-199.2188
476.9931,-159.3873
492.8949,-111.5588
476.9931,-31.8652
484.9594,95.6262
469.0576,31.8652
484.9594,39.8314
492.8949,247.0472
469.0576,183.2862
484.9594,-7.9663
476.9931,-95.6262
476.9931,-71.7274
484.9594,-262.9798
476.9931,-262.9798
484.9594,-151.421
492.8949,223.1484
476.9931,613.6811
484.9594,358.6368
484.9594,15.9326
476.9931,-175.3199
484.9594,-239.081
476.9931,-247.0472
484.9594,-191.2525
484.9594,-143.4547
476.9931,-39.8314
484.9594,87.6599
476.9931,-23.8989
492.8949,79.6937
484.9594,255.0135
476.9931,183.2862
492.8949,47.7977
476.9931,-111.5588
484.9594,-143.4547
476.9931,-191.2525
476.9931,-223.1484
484.9594,-63.7303
484.9594,350.6705
469.0576,629.6137
484.9594,326.7409
476.9931,  0
476.9931,-159.3873
484.9594,-183.2862
476.9931,-199.2188
484.9594,-135.4577
484.9594,-87.6599
476.9931,15.9326
484.9594,135.4577
476.9931,-23.8989
492.8949,127.4914
476.9931,262.9798
476.9931,119.5251
492.8949,-63.7303
476.9931,-223.1484
484.9594,-239.081
484.9594,-270.9461
476.9931,-294.8757
484.9594,-79.6937
484.9594,414.4316
476.9931,565.8526
484.9594,247.0472
484.9594,-55.764
476.9931,-231.1147
484.9594,-247.0472
476.9931,-247.0472
484.9594,-183.2862
476.9931,-127.4914
484.9594,-7.9663
484.9594,103.5925
476.9931,-55.764
492.8949,151.421
476.9931,239.081
476.9931,71.7274
484.9594,-103.5925
469.0576,-231.1147
484.9594,-255.0135
484.9594,-278.9432
469.0576,-286.9094
492.8949,-31.8652
484.9594,510.0578
469.0576,525.9904
484.9594,183.2862
476.9931,-95.6262
484.9594,-255.0135
484.9594,-247.0472
476.9931,-231.1147
484.9594,-183.2862
484.9594,-127.4914
484.9594,15.9326
484.9594,79.6937
476.9931,-39.8314
492.8949,191.2525
476.9931,215.1821
476.9931,-15.9326
492.8949,-151.421
476.9931,-47.7977
484.9594,-183.2862
484.9594,-262.9798
476.9931,-286.9094
492.8949,31.8652
484.9594,581.7852
476.9931,478.1927
484.9594,111.5588
484.9594,-127.4914
484.9594,-247.0472
484.9594,-247.0472
484.9594,-223.1484
484.9594,-175.3199
476.9931,-111.5588
492.8949,39.8314
476.9931,55.764
484.9594,-23.8989
484.9594,207.2158
476.9931,215.1821
484.9594,63.7303
484.9594,-87.6599
476.9931,-143.4547
492.8949,-191.2525
476.9931,-215.1821
484.9594,-151.421
492.8949,151.421
476.9931,661.4788
476.9931,438.3305
492.8949,79.6937
476.9931,-127.4914
484.9594,-207.2158
484.9594,-207.2158
484.9594,-175.3199
484.9594,-127.4914
476.9931,-47.7977
476.9931,87.6599
476.9931,23.8989
484.9594,31.8652
484.9594,239.081
469.0576,167.3536
484.9594,-31.8652
476.9931,-119.5251
476.9931,-95.6262
484.9594,-286.9094
484.9594,-278.9432
484.9594,-167.3536
492.8949,199.2188
476.9931,597.7178
484.9594,350.6705
484.9594,7.9663
476.9931,-191.2525
484.9594,-270.9461
484.9594,-270.9461
484.9594,-215.1821
484.9594,-175.3199
476.9931,-71.7274
492.8949,87.6599
476.9931,-39.8314
492.8949,63.7303
484.9594,247.0472
476.9931,135.4577
492.8949,-47.7977
476.9931,-223.1484
476.9931,-247.0472
484.9594,-278.9432
476.9931,-310.8083
492.8949,-143.4547
492.8949,294.8757
476.9931,573.8189
484.9594,294.8757
476.9931,-31.8652
476.9931,-231.1147
484.9594,-270.9461
476.9931,-278.9432
484.9594,-215.1821
484.9594,-167.3536
484.9594,-55.764
492.8949,79.6937
476.9931,-63.7303
492.8949,111.5588
484.9594,231.1147
476.9931,55.764
492.8949,-151.421
476.9931,-318.7746
484.9594,-326.7409
484.9594,-350.6705
476.9931,-366.6031
484.9594,-143.4547
484.9594,358.6368
476.9931,525.9904
484.9594,215.1821
476.9931,-95.6262
484.9594,-278.9432
484.9594,-318.7746
476.9931,-318.7746
484.9594,-255.0135
484.9594,-199.2188
476.9931,-63.7303
484.9594,63.7303
469.0576,-79.6937
492.8949,143.4547
476.9931,215.1821
476.9931,71.7274
484.9594,-39.8314
476.9931,-111.5588
484.9594,-111.5588
484.9594,-143.4547
469.0576,-167.3536
492.8949,63.7303
484.9594,581.7852
469.0576,581.7852
484.9594,223.1484
476.9931,-39.8314
476.9931,-167.3536
484.9594,-159.3873
476.9931,-151.421
484.9594,-95.6262
476.9931,-47.7977
484.9594,63.7303
484.9594,119.5251
476.9931,-15.9326
492.8949,199.2188
476.9931,239.081
476.9931,  0
492.8949,-151.421
469.0576,-55.764
484.9594,-191.2525
484.9594,-262.9798
476.9931,-286.9094
492.8949,31.8652
484.9594,581.7852
469.0576,470.1956
492.8949,111.5588
476.9931,-135.4577
484.9594,-262.9798
484.9594,-255.0135
476.9931,-239.081
484.9594,-183.2862
476.9931,-119.5251
484.9594,23.8989
484.9594,55.764
476.9931,-31.8652
484.9594,207.2158
469.0576,183.2862
484.9594,-7.9663
484.9594,-191.2525
476.9931,-255.0135
484.9594,-286.9094
484.9594,-310.8083
484.9594,-239.081
492.8949,87.6599
476.9931,605.6841
484.9594,406.4345
484.9594,39.8314
476.9931,-183.2862
484.9594,-270.9461
484.9594,-286.9094
476.9931,-247.0472
492.8949,-191.2525
476.9931,-103.5925
492.8949,39.8314
484.9594,-7.9663
484.9594,7.9663
492.8949,223.1484
476.9931,127.4914
484.9594,-79.6937
484.9594,-167.3536
476.9931,-143.4547
484.9594,-326.7409
484.9594,-318.7746
484.9594,-207.2158
492.8949,167.3536
476.9931,581.7852
476.9931,334.7072
484.9594,-7.9663
469.0576,-223.1484
492.8949,-286.9094
484.9594,-318.7746
476.9931,-247.0472
484.9594,-199.2188
484.9594,-95.6262
484.9594,47.7977
476.9931,-47.7977
484.9594,63.7303
