23.8374,-25.4306
7.9355,-25.4306
7.9355,-25.4306
15.8711,-25.4306
  0,-25.4306
15.8711,-23.8435
31.7729,-23.8435
31.7729,-25.4306
7.9355,-25.4306
7.9355,-25.4306
7.9355,-25.4306
7.9355,-25.4306
15.8711,-27.0239
7.9355,-27.0239
7.9355,-28.611
15.8711,-28.611
15.8711,-28.611
7.9355,-28.611
23.8374,-30.2042
23.8374,-30.2042
  0,-30.2042
15.8711,-30.2042
15.8711,-30.2042
  0,-30.2042
15.8711,-28.611
7.9355,-28.611
15.8711,-27.0239
31.7729,-25.4306
23.8374,-23.8435
7.9355,-22.2502
15.8711,-20.6631
7.9355,-19.076
7.9355,-17.4828
15.8711,-14.3024
7.9355,-12.7153
7.9355,-11.122
15.8711,-7.9478
23.8374,-6.3546
7.9355,-4.7675
31.7729,-1.5871
15.8711,  0
  0,3.1742
23.8374,4.7675
7.9355,7.9478
15.8711,9.5349
15.8711,12.7153
7.9355,14.3024
23.8374,17.4828
31.7729,19.076
15.8711,22.2502
7.9355,23.8435
15.8711,25.4306
7.9355,28.611
  0,30.2042
15.8711,31.7913
7.9355,33.3784
15.8711,33.3784
23.8374,34.9717
15.8711,36.5588
7.9355,38.1521
31.7729,39.7392
15.8711,39.7392
7.9355,41.3263
23.8374,42.9195
7.9355,44.5066
7.9355,46.0999
15.8711,47.687
7.9355,49.2803
23.8374,50.8674
39.7392,52.4545
7.9355,55.6348
7.9355,57.2281
15.8711,58.8152
  0,61.9956
7.9355,63.5827
15.8711,65.1759
7.9355,66.763
15.8711,68.3563
23.8374,69.9434
15.8711,69.9434
7.9355,71.5305
31.7729,71.5305
7.9355,69.9434
7.9355,69.9434
15.8711,68.3563
  0,68.3563
15.8711,65.1759
7.9355,63.5827
7.9355,60.4085
31.7729,57.2281
31.7729,54.0477
7.9355,50.8674
15.8711,47.687
15.8711,42.9195
  0,39.7392
15.8711,34.9717
7.9355,31.7913
7.9355,27.0239
15.8711,23.8435
15.8711,19.076
15.8711,15.8957
15.8711,12.7153
23.8374,9.5349
7.9355,7.9478
